name,stat
ADAM28,4.050551507068883
RHOV,4.047641071697803
C1orf116,4.046943149510148
B3GNT7,4.045614969627134
IL10RA,4.0401583128970815
IFNAR2,4.0401583128970815
IFNGR1,4.0401583128970815
IL22RA1,4.0401583128970815
PGAP6,4.037339454387461
TBX1,4.035169589030478
RELA,4.03381113765591
NCOA1,4.031672296428555
RNF114,4.027405136550354
B3GNT5,4.026998442517149
ANO9,4.024726875343092
MGAT3,4.018285749721908
SEPTIN9,4.0151827253034815
ADAM2,4.014562429041409
ADAMDEC1,4.014562429041409
ADAM30,4.014562429041409
ADAM18,4.014562429041409
ADAM10,4.014562429041409
ADAM32,4.014562429041409
ADAM7,4.014562429041409
ADAM20,4.014562429041409
ZPLD1,4.010003374046531
DUSP10,4.009073184890067
MYBPC2,4.008867717460971
CPNE3,4.004180702572448
HMOX1,4.003293287562619
TAX1BP1,4.002814869693774
CA11,3.999868780586808
CA2,3.999868780586808
CA5A,3.999868780586808
CA1,3.999868780586808
CA9,3.999868780586808
CA13,3.999868780586808
CA3,3.999868780586808
LRBA,3.994024465900013
FLOT1,3.9929783361111664
GCG,3.990863525055185
KCNJ12,3.9902862267230015
KCNJ18,3.9902862267230015
PALM3,3.9898444433355102
ATP1B1,3.9878539922278256
PIK3C2A,3.986813098436697
TUBB4B,3.9854881981043486
SHTN1,3.9838573310009977
CTSA,3.981161687254616
SDR42E2,3.981077293086333
MXRA8,3.9795235944700935
OSBP,3.977884028631685
DNAJB8,3.9777598363315856
DNAJB1,3.9777598363315856
DNAJB7,3.9777598363315856
CCND2,3.97103630622128
DLX4,3.970833580441158
LMO7,3.970741719564808
ELK3,3.967780617526784
FOXK1,3.9632565548468746
ESRP1,3.9628053923374553
RARG,3.9615101976636815
DOCK1,3.961105150960683
WDR3,3.9592032866568
F13B,3.957696293975787
FAT2,3.9571070984211727
POF1B,3.956854812578212
POU2F3,3.954014048938776
F2RL1,3.952719360431825
PKD2,3.9526558881772433
LPAR1,3.948545973725545
SESN1,3.9427275628372063
ITSN2,3.94164122754992
CYP17A1,3.9387155496330255
HECTD2,3.9302190740594063
BRICD5,3.9280334330851
PTK6,3.927199391113596
CDC42BPG,3.924299759244458
MYO1E,3.922943649591694
LENG9,3.9219139164211314
APOE,3.920220625763188
ACER2,3.9181030928646
USP43,3.918099467648061
NADK,3.917916069569874
EPB41L3,3.91502126811716
NGFR,3.9148354610346847
IGF2R,3.91250486531532
CLDN3,3.912254891130639
ANKRD50,3.911584714252921
TMEM204,3.9115455505989134
SLC15A4,3.907647675138377
OLFML2B,3.907217968119964
OSBPL3,3.906000059994486
GNAQ,3.905832689594096
AGER,3.902464009806593
PACSIN2,3.899928601759125
REL,3.897979671329026
SACM1L,3.897925010923987
HDLBP,3.8972010850211016
NIBAN2,3.896199462203652
ACADL,3.895493995130983
ITGA6,3.8950184758151942
PLA2G4B,3.8944431729962927
PLA2G4E,3.8944431729962927
PLA2G4D,3.8944431729962927
CNOT6L,3.892407281556781
COL17A1,3.8922986350832094
PDGFD,3.890277087185344
OGN,3.884627532710567
SVOPL,3.8809041628913152
C1QTNF12,3.879464368035807
SH2B3,3.879388241450088
IKBKB,3.878724312115305
ATF7,3.876286056761741
TMEM59,3.875398503571077
C5,3.874435704464152
GALNT3,3.8734314465643
DAO,3.873008252261773
PLPP2,3.87289704647577
ENG,3.872648085594231
CFAP77,3.8726161152159135
FREM3,3.872358853578022
REST,3.871292864734961
NAPA,3.869908256741111
PRUNE1,3.866488715753996
PTGS2,3.866046966060611
SLC16A12,3.86508011091305
ANXA5,3.863813161756476
MAPK12,3.861625358689525
TAGLN,3.861149419329216
KIF5B,3.86061436463606
