Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",Reactome_2022,1.1024833534858804,Upregulated,0.4433404111157381,8/24,26.68%
Fatty acyl-CoA Biosynthesis R-HSA-75105,Reactome_2022,1.1024061493651656,Upregulated,0.443293978771648,15/33,26.88%
Insulin Processing R-HSA-264876,Reactome_2022,1.1017709521757229,Upregulated,0.4442700847543021,7/24,21.93%
Cell Junction Organization (GO:0034330),GO_Biological_Process_2025,1.101325830138384,Upregulated,0.4449255187867717,20/61,19.66%
Establishment of Protein Localization to Endoplasmic Reticulum (GO:0072599),GO_Biological_Process_2025,1.100913433153364,Upregulated,0.4455090224684169,9/15,39.00%
Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),GO_Cellular_Component_2025,1.1005374476390215,Upregulated,0.446033774089061,14/42,26.38%
Metaphase Chromosome Alignment (GO:0051310),GO_Biological_Process_2025,1.100376014425471,Upregulated,0.4461280847125399,12/44,21.46%
Negative Regulation of Catalytic Activity (GO:0043086),GO_Biological_Process_2025,1.1002904508228328,Upregulated,0.4461151781890251,7/16,26.49%
Zinc Ion Binding (GO:0008270),GO_Molecular_Function_2025,1.099607783544722,Upregulated,0.4472212675383386,100/280,29.85%
Phosphate-Containing Compound Metabolic Process (GO:0006796),GO_Biological_Process_2025,1.099320967212,Upregulated,0.4475619224764932,36/119,25.17%
Liver Development (GO:0001889),GO_Biological_Process_2025,1.099319465085129,Upregulated,0.4473752861133725,14/31,25.86%
Positive Regulation of mRNA Catabolic Process (GO:0061014),GO_Biological_Process_2025,1.098770007706821,Upregulated,0.4482398423160631,8/39,14.77%
Pyrimidine metabolism,KEGG_2021_Human,1.0985591052303956,Upregulated,0.4484436816541243,19/45,29.68%
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099),GO_Biological_Process_2025,1.0984222328516793,Upregulated,0.4483373470356034,5/17,15.83%
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240),GO_Biological_Process_2025,1.0984222328516793,Upregulated,0.4483373470356034,5/17,15.83%
Breast Cancer Pathway WP4262,WikiPathways_2024_Human,1.0983375814800542,Upregulated,0.448315985483774,34/133,20.62%
Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440,Reactome_2022,1.0978934606698325,Upregulated,0.4489799882502994,8/24,23.97%
Negative Regulation of Protein Phosphorylation (GO:0001933),GO_Biological_Process_2025,1.0973651507071442,Upregulated,0.4498143807423026,13/69,11.77%
Regulation of Interferon-Alpha Production (GO:0032647),GO_Biological_Process_2025,1.0972318690032754,Upregulated,0.4498797519952306,6/19,25.38%
mRNA Destabilization (GO:0061157),GO_Biological_Process_2025,1.0967607246928213,Upregulated,0.4505892605535059,11/46,18.15%
Coated Vesicle (GO:0030135),GO_Cellular_Component_2025,1.095891366010178,Upregulated,0.452031864541271,25/74,26.23%
Cytoskeleton Organization (GO:0007010),GO_Biological_Process_2025,1.095237242483821,Upregulated,0.4531398983651299,31/94,25.78%
Chemokine signaling pathway,KEGG_2021_Human,1.0951784859707054,Upregulated,0.453059996239095,56/153,29.92%
Regulation of Necroptotic Process (GO:0060544),GO_Biological_Process_2025,1.094976370891786,Upregulated,0.4532700841410819,3/17,6.65%
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156),GO_Biological_Process_2025,1.0943157502066003,Upregulated,0.4543460483140719,9/47,11.27%
Exercise Induced Circadian Regulation WP410,WikiPathways_2024_Human,1.0937824631060735,Upregulated,0.4551866861202284,8/42,13.68%
Negative Regulation of Response to Wounding (GO:1903035),GO_Biological_Process_2025,1.09347225123929,Upregulated,0.4555851681196369,7/21,14.71%
Negative Regulation of Immune System Process (GO:0002683),GO_Biological_Process_2025,1.093356734593372,Upregulated,0.4556286308546435,13/35,24.59%
Costimulation By CD28 Family R-HSA-388841,Reactome_2022,1.0931304375813142,Upregulated,0.4558739921655059,17/45,27.81%
Regulation of Ossification (GO:0030278),GO_Biological_Process_2025,1.0930397170778898,Upregulated,0.4558529392648461,15/39,24.59%
Response Of Mtb To Phagocytosis R-HSA-9637690,Reactome_2022,1.0927492604493332,Upregulated,0.4562350178192857,9/18,31.53%
Negative Regulation of ERK1 and ERK2 Cascade (GO:0070373),GO_Biological_Process_2025,1.0921496629133634,Upregulated,0.4571646143208211,8/37,13.99%
FCERI Mediated MAPK Activation R-HSA-2871796,Reactome_2022,1.0909850077570271,Upregulated,0.4592082666786212,13/27,26.22%
T Cell Receptor And Co Stimulatory Signaling WP2583,WikiPathways_2024_Human,1.0905628162929295,Upregulated,0.4598350320221894,7/20,22.08%
Relationship Between Inflammation COX 2 And EGFR WP4483,WikiPathways_2024_Human,1.0902283518636129,Upregulated,0.4602527551864934,13/25,31.11%
Regulation of Protein Transport (GO:0051223),GO_Biological_Process_2025,1.090096788011517,Upregulated,0.460287033715565,11/22,34.06%
Negative Regulation of Catabolic Process (GO:0009895),GO_Biological_Process_2025,1.0897398339916922,Upregulated,0.4607767221326434,28/98,24.32%
Transition Metal Ion Binding (GO:0046914),GO_Molecular_Function_2025,1.0885285260304416,Upregulated,0.4628974809789288,140/373,31.98%
Ion Transport By P-type ATPases R-HSA-936837,Reactome_2022,1.0882632025252328,Upregulated,0.4632162200859866,15/39,28.02%
Positive Regulation of Peptide Hormone Secretion (GO:0090277),GO_Biological_Process_2025,1.087698728607887,Upregulated,0.4640919376112539,13/40,20.41%
RHOF GTPase Cycle R-HSA-9035034,Reactome_2022,1.086833524381151,Upregulated,0.4655721911311848,17/38,24.84%
Establishment of Protein Localization to Plasma Membrane (GO:0061951),GO_Biological_Process_2025,1.0867836891160605,Upregulated,0.4654673606924293,7/33,14.01%
Respiratory Tube Development (GO:0030323),GO_Biological_Process_2025,1.0867395939495064,Upregulated,0.4653530578708968,9/24,23.12%
Intracellular Trafficking Proteins Involved In CMT Neuropathy WP4856,WikiPathways_2024_Human,1.0864923749371134,Upregulated,0.46563271670183,7/27,15.38%
Phospholipid Metabolism R-HSA-1483257,Reactome_2022,1.0855484439567544,Upregulated,0.4672074561081668,38/191,17.51%
Positive Regulation of Organelle Organization (GO:0010638),GO_Biological_Process_2025,1.0852510544202538,Upregulated,0.4675624925993725,25/65,30.34%
Establishment of Protein Localization to Organelle (GO:0072594),GO_Biological_Process_2025,1.085179494133138,Upregulated,0.4675184646605925,21/76,27.19%
3Q29 Copy Number Variation Syndrome WP4906,WikiPathways_2024_Human,1.0845405963258716,Upregulated,0.4685537289936851,9/54,8.09%
IRS-related Events Triggered By IGF1R R-HSA-2428928,Reactome_2022,1.08359242710208,Upregulated,0.4701598747092154,18/44,30.94%
Metabolism Of Folate And Pterines R-HSA-196757,Reactome_2022,1.0835395707159328,Upregulated,0.4700733782657183,6/15,20.24%
Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851),GO_Biological_Process_2025,1.0827161798148974,Upregulated,0.4714675263834323,6/16,18.82%
Signaling By Nuclear Receptors R-HSA-9006931,Reactome_2022,1.0824943055724192,Upregulated,0.4717014782663714,82/212,31.81%
Melanosome Assembly (GO:1903232),GO_Biological_Process_2025,1.082342823349537,Upregulated,0.4717978150595285,7/16,28.42%
Vpu Mediated Degradation Of CD4 R-HSA-180534,Reactome_2022,1.0821278442168136,Upregulated,0.4720033008643371,27/48,43.86%
Retrograde Axonal Transport (GO:0008090),GO_Biological_Process_2025,1.0820850544942913,Upregulated,0.471898021688732,4/16,8.56%
Positive Regulation of Neuron Apoptotic Process (GO:0043525),GO_Biological_Process_2025,1.0817552700007975,Upregulated,0.4723265330770062,9/34,17.32%
Protein Quality Control for Misfolded or Incompletely Synthesized Proteins (GO:0006515),GO_Biological_Process_2025,1.081637525881109,Upregulated,0.472360879459403,10/25,34.75%
Dorsal/Ventral Pattern Formation (GO:0009953),GO_Biological_Process_2025,1.081554119729098,Upregulated,0.4723266293606646,10/23,23.20%
Response to Hexose (GO:0009746),GO_Biological_Process_2025,1.0814556198533307,Upregulated,0.4723237872181882,6/18,20.61%
GTP Binding (GO:0005525),GO_Molecular_Function_2025,1.081030578947005,Upregulated,0.4729193888810003,46/161,21.77%
Negative Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902992),GO_Biological_Process_2025,1.0808483867395755,Upregulated,0.4730809101625357,3/16,7.37%
Cognition (GO:0050890),GO_Biological_Process_2025,1.0806697476122062,Upregulated,0.4732311636180214,13/42,23.88%
Peptidyl-Serine Modification (GO:0018209),GO_Biological_Process_2025,1.0806354544623074,Upregulated,0.4730972827328717,14/63,15.17%
O-acyltransferase Activity (GO:0008374),GO_Molecular_Function_2025,1.0800313314698218,Upregulated,0.4740624119681484,6/30,10.10%
Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),GO_Molecular_Function_2025,1.0799956877686685,Upregulated,0.4739258270441918,63/181,28.88%
Signaling By ERBB2 ECD Mutants R-HSA-9665348,Reactome_2022,1.0799722836604553,Upregulated,0.4737695935746688,6/15,26.59%
Signaling pathways regulating pluripotency of stem cells,KEGG_2021_Human,1.079744316155563,Upregulated,0.4740097880918896,52/121,30.08%
Positive Regulation of Autophagosome Assembly (GO:2000786),GO_Biological_Process_2025,1.0796645822652802,Upregulated,0.4739675944233434,8/15,28.45%
IGF1R Signaling Cascade R-HSA-2428924,Reactome_2022,1.07953684323246,Upregulated,0.4740179523894204,18/45,30.94%
Monoatomic Cation Transport (GO:0006812),GO_Biological_Process_2025,1.079529131218538,Upregulated,0.4738401547702441,6/35,7.55%
Virus Receptor Activity (GO:0001618),GO_Molecular_Function_2025,1.0790744701472792,Upregulated,0.4745536306325748,12/21,31.89%
Membraneless Organelle Assembly (GO:0140694),GO_Biological_Process_2025,1.0772833564633322,Upregulated,0.4778529661236105,21/118,13.09%
Axon Guidance WP5289,WikiPathways_2024_Human,1.076901266236067,Upregulated,0.4783876829159468,21/69,22.64%
Lysine degradation,KEGG_2021_Human,1.0768498372616957,Upregulated,0.4782888056396399,23/52,28.98%
Detection of Mechanical Stimulus Involved in Sensory Perception (GO:0050974),GO_Biological_Process_2025,1.0764822941005954,Upregulated,0.4788040351304723,6/15,21.91%
Transcriptional Activation By NRF2 In Response To Phytochemicals WP3,WikiPathways_2024_Human,1.0764105266154833,Upregulated,0.4787530381525335,6/15,26.59%
Regulation of Cytosolic Calcium Ion Concentration (GO:0051480),GO_Biological_Process_2025,1.0753931359992173,Upregulated,0.4805528902398214,13/30,29.49%
Phosphatidic Acid Binding (GO:0070300),GO_Molecular_Function_2025,1.074627754669428,Upregulated,0.4818625326399346,6/18,22.12%
Negative Regulation of Osteoclast Differentiation (GO:0045671),GO_Biological_Process_2025,1.0745972696615655,Upregulated,0.4817235286807536,6/15,21.70%
Positive Regulation of Smoothened Signaling Pathway (GO:0045880),GO_Biological_Process_2025,1.074478186316595,Upregulated,0.4817553288191353,2/17,2.45%
Physiological And Pathological Hypertrophy Of The Heart WP1528,WikiPathways_2024_Human,1.0741817668506082,Upregulated,0.4821606662271814,5/17,11.12%
Cellular Response to Fatty Acid (GO:0071398),GO_Biological_Process_2025,1.0732093125683382,Upregulated,0.4839030762333794,11/17,34.65%
Negative Regulation of MAPK Cascade (GO:0043409),GO_Biological_Process_2025,1.073088149480367,Upregulated,0.4839310814784648,27/103,18.76%
Thyroid Hormones And Peripheral Downstream Signaling Effects WP4746,WikiPathways_2024_Human,1.0727463853703825,Upregulated,0.4844179856310311,30/81,26.97%
Protein Phosphatase Binding (GO:0019903),GO_Molecular_Function_2025,1.072663609242828,Upregulated,0.484369369342605,27/96,22.53%
WW Domain Binding (GO:0050699),GO_Molecular_Function_2025,1.0720537012325766,Upregulated,0.4853342486540761,6/15,20.53%
Peptide GPCRs WP24,WikiPathways_2024_Human,1.0719029797102184,Upregulated,0.4854448855846335,29/62,34.27%
Activation Of GABAB Receptors R-HSA-991365,Reactome_2022,1.0718121379737302,Upregulated,0.4854159000625324,9/39,11.43%
Regulation of Transcription by RNA Polymerase I (GO:0006356),GO_Biological_Process_2025,1.0717317993162758,Upregulated,0.4853824522290292,4/28,7.36%
Lysosome Vesicle Biogenesis R-HSA-432720,Reactome_2022,1.071300208872025,Upregulated,0.4860241071356443,9/32,19.18%
Regulation of Protein Import Into Nucleus (GO:0042306),GO_Biological_Process_2025,1.071174980388292,Upregulated,0.4860597108814667,9/36,20.09%
L-alpha-amino Acid Transmembrane Transport (GO:1902475),GO_Biological_Process_2025,1.070445262687663,Upregulated,0.4873249877108969,15/33,28.67%
Surfactant Metabolism R-HSA-5683826,Reactome_2022,1.0698666040709646,Upregulated,0.4882362277456847,11/18,33.04%
Cell Differentiation Expanded Index WP2023,WikiPathways_2024_Human,1.0694687712859234,Upregulated,0.4888056673404621,6/18,16.83%
Heart Morphogenesis (GO:0003007),GO_Biological_Process_2025,1.069050973201058,Upregulated,0.4894047469343896,13/52,14.23%
G Alpha (Q) Signaling Events R-HSA-416476,Reactome_2022,1.0688053334050742,Upregulated,0.4897166450020742,60/177,28.28%
Signaling By NODAL R-HSA-1181150,Reactome_2022,1.068720434023824,Upregulated,0.4896900886218314,9/16,29.92%
Zinc Ion Transport (GO:0006829),GO_Biological_Process_2025,1.068333191478407,Upregulated,0.4902584132941873,6/21,21.92%
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088),GO_Biological_Process_2025,1.068220513129983,Upregulated,0.4902852707956867,9/23,20.50%
Cannabinoid Receptor Signaling WP3869,WikiPathways_2024_Human,1.0677937121508068,Upregulated,0.4909474865718776,15/26,30.00%
Protein Tyrosine Kinase Binding (GO:1990782),GO_Molecular_Function_2025,1.0670456925467082,Upregulated,0.4922183115159291,22/61,29.70%
COPII-mediated Vesicle Transport R-HSA-204005,Reactome_2022,1.066812917886144,Upregulated,0.4924654250052289,10/53,15.29%
Type II diabetes mellitus,KEGG_2021_Human,1.0666870344796064,Upregulated,0.4925095883298695,18/43,29.92%
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),GO_Biological_Process_2025,1.0664157958256593,Upregulated,0.4928443397023547,20/61,22.12%
Wnt Signaling And Pluripotency WP399,WikiPathways_2024_Human,1.066184072309253,Upregulated,0.4930977852155527,28/95,20.62%
Protein Kinase A Regulatory Subunit Binding (GO:0034237),GO_Molecular_Function_2025,1.065918115427711,Upregulated,0.4934061052872727,2/18,0.75%
Cell Junction Assembly (GO:0034329),GO_Biological_Process_2025,1.0639794163256877,Upregulated,0.4970702933626568,17/73,15.98%
Neuromuscular Junction (GO:0031594),GO_Cellular_Component_2025,1.0638216654838295,Upregulated,0.4971873622933828,14/35,27.13%
Chemokine-Mediated Signaling Pathway (GO:0070098),GO_Biological_Process_2025,1.0634765792797864,Upregulated,0.4976667778571745,23/31,40.69%
PIP3 Activates AKT Signaling R-HSA-1257604,Reactome_2022,1.0634274879449033,Upregulated,0.497557480029732,77/225,31.11%
Ethanol Effects On Histone Modifications WP3996,WikiPathways_2024_Human,1.0634129180899428,Upregulated,0.4973827932475703,12/27,29.85%
RND2 GTPase Cycle R-HSA-9696270,Reactome_2022,1.0620389367063523,Upregulated,0.4998509355214056,10/37,22.28%
Carbohydrate Derivative Biosynthetic Process (GO:1901137),GO_Biological_Process_2025,1.062010526897031,Upregulated,0.4997053463061727,14/40,34.02%
Cytoplasmic Translational Initiation (GO:0002183),GO_Biological_Process_2025,1.0609267633364887,Upregulated,0.5016982294193961,15/33,33.17%
Copper Homeostasis WP3286,WikiPathways_2024_Human,1.0605465813223691,Upregulated,0.5022565703654791,13/46,28.13%
Regulation of Lipid Catabolic Process (GO:0050994),GO_Biological_Process_2025,1.0602386390218854,Upregulated,0.502647466346822,10/20,31.81%
Regulation of Cation Channel Activity (GO:2001257),GO_Biological_Process_2025,1.0595466557177822,Upregulated,0.5037952588262564,11/20,28.28%
Monoatomic Cation Transmembrane Transport (GO:0098655),GO_Biological_Process_2025,1.0584739243673793,Upregulated,0.5057232119298786,67/238,23.33%
Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,Reactome_2022,1.0584591727172057,Upregulated,0.5055490124067311,28/49,43.86%
Blood Vessel Morphogenesis (GO:0048514),GO_Biological_Process_2025,1.058427292422337,Upregulated,0.505409586964723,11/46,15.47%
Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224),GO_Biological_Process_2025,1.0578551624290569,Upregulated,0.5063474987607702,11/34,21.64%
Signaling Receptor Complex Adaptor Activity (GO:0030159),GO_Molecular_Function_2025,1.057608520168336,Upregulated,0.5066480757766775,10/35,18.18%
Protein Serine/Threonine Kinase Activity (GO:0004674),GO_Molecular_Function_2025,1.0575510023186256,Upregulated,0.506563882708203,94/304,26.65%
Regulation of Non-Canonical Wnt Signaling Pathway (GO:2000050),GO_Biological_Process_2025,1.0570852856815136,Upregulated,0.5072710178492394,6/15,23.12%
Kidney Development (GO:0001822),GO_Biological_Process_2025,1.056796211575637,Upregulated,0.5076403877554558,30/66,30.41%
Primary Ovarian Insufficiency WP5316,WikiPathways_2024_Human,1.056049291835827,Upregulated,0.5089137744793414,41/147,27.24%
African trypanosomiasis,KEGG_2021_Human,1.0553981226178004,Upregulated,0.5100130553422793,8/25,20.49%
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),GO_Biological_Process_2025,1.0549499228494572,Upregulated,0.5106835418927331,5/35,6.52%
Ion Channel Inhibitor Activity (GO:0008200),GO_Molecular_Function_2025,1.0534332397614838,Upregulated,0.5135110305333109,9/33,18.36%
Measles,KEGG_2021_Human,1.0533536973478104,Upregulated,0.5134592079127447,47/102,31.14%
Nanomaterial Induced Apoptosis WP2507,WikiPathways_2024_Human,1.053352049711601,Upregulated,0.5132578797073177,10/15,34.99%
Actin Filament Capping (GO:0051693),GO_Biological_Process_2025,1.0525158092137266,Upregulated,0.5145158314505073,11/15,30.69%
Barbed-End Actin Filament Capping (GO:0051016),GO_Biological_Process_2025,1.0525158092137266,Upregulated,0.5145158314505073,11/15,30.69%
Small-Subunit Processome (GO:0032040),GO_Cellular_Component_2025,1.052322345569017,Upregulated,0.5147019548524772,32/67,41.09%
HCMV Late Events R-HSA-9610379,Reactome_2022,1.0516099151527678,Upregulated,0.5158974524962898,16/60,26.90%
Embryonic Limb Morphogenesis (GO:0030326),GO_Biological_Process_2025,1.0514559377080297,Upregulated,0.5160008459296813,10/31,23.20%
Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,Reactome_2022,1.0513341703361527,Upregulated,0.5160445614916293,10/31,19.94%
Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,Reactome_2022,1.050267967679375,Upregulated,0.5179777217219319,26/61,39.50%
Phosphoric Ester Hydrolase Activity (GO:0042578),GO_Molecular_Function_2025,1.0499902337855496,Upregulated,0.5183231408170008,12/45,20.49%
