Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Embryonic Digestive Tract Development (GO:0048566),GO_Biological_Process_2025,-0.859637063220855,Downregulated,0.909348599370363,4/17,9.33%
Mannose type O-glycan biosynthesis,KEGG_2021_Human,-0.8606727256069531,Downregulated,0.9076543947265804,8/22,25.84%
Regulation of Peptidyl-Serine Phosphorylation (GO:0033135),GO_Biological_Process_2025,-0.8609310587094837,Downregulated,0.9078386745479684,16/30,34.89%
tRNA Methylation (GO:0030488),GO_Biological_Process_2025,-0.8609905713585602,Downregulated,0.9084297004297752,35/35,78.18%
protein-DNA Complex Assembly (GO:0065004),GO_Biological_Process_2025,-0.86197532160283,Downregulated,0.906917247096498,13/40,27.15%
Cellular Senescence R-HSA-2559583,Reactome_2022,-0.8620973636595831,Downregulated,0.9073531707116428,38/121,25.26%
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,Reactome_2022,-0.8633628212409854,Downregulated,0.9051230716315832,17/49,27.60%
Regulation of Myeloid Cell Differentiation (GO:0045637),GO_Biological_Process_2025,-0.8644372944815558,Downregulated,0.9033765098215744,8/27,23.32%
DNA Repair-Dependent Chromatin Remodeling (GO:0140861),GO_Biological_Process_2025,-0.8644863517399317,Downregulated,0.9039899184102108,4/16,15.05%
Lysophosphatidic Acid Acyltransferase Activity (GO:0042171),GO_Molecular_Function_2025,-0.8647969047762756,Downregulated,0.9040164894389594,5/20,12.78%
Maturation of 5.8S rRNA Frm Tricistronic rRNA Trnscpt (GO:0000466),GO_Biological_Process_2025,-0.8651278856295506,Downregulated,0.9039966383135762,10/19,41.16%
Protein Kinase Regulator Activity (GO:0019887),GO_Molecular_Function_2025,-0.8656998930720441,Downregulated,0.9033793229123512,32/106,26.42%
Regulation of DNA Biosynthetic Process (GO:2000278),GO_Biological_Process_2025,-0.8662991816493871,Downregulated,0.9026679379993846,8/25,21.98%
Negative Regulation of Stem Cell Population Maintenance (GO:1902455),GO_Biological_Process_2025,-0.8678121942589965,Downregulated,0.8998649848877158,8/17,27.61%
Organelle Fission (GO:0048285),GO_Biological_Process_2025,-0.8679328497816651,Downregulated,0.900293652848967,4/22,15.40%
Regulation of Cilium Assembly (GO:1902017),GO_Biological_Process_2025,-0.8684973488131874,Downregulated,0.8996950930163544,24/68,28.02%
Signaling By NOTCH1 R-HSA-1980143,Reactome_2022,-0.8694172752745568,Downregulated,0.8982733645369408,10/62,11.51%
Negative Regulation of Telomere Maintenance via Telomerase (GO:0032211),GO_Biological_Process_2025,-0.8696522470160668,Downregulated,0.8984301370600749,8/19,28.17%
Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),GO_Biological_Process_2025,-0.8706559008557818,Downregulated,0.8967649318521569,10/43,18.53%
Protein Insertion Into ER Membrane (GO:0045048),GO_Biological_Process_2025,-0.8707735194154227,Downregulated,0.897184101804146,8/30,27.29%
Ubiquitin-Like Protein Ligase Activity (GO:0061659),GO_Molecular_Function_2025,-0.8716166277225013,Downregulated,0.895966928636025,44/222,20.24%
Cytoplasmic Side of Endoplasmic Reticulum Membrane (GO:0098554),GO_Cellular_Component_2025,-0.8725295435175436,Downregulated,0.8944403001327711,3/16,8.12%
Amino Acid Transport (GO:0006865),GO_Biological_Process_2025,-0.8734904793173595,Downregulated,0.8928658758748003,14/39,22.70%
Potassium Channel Activity (GO:0005267),GO_Molecular_Function_2025,-0.8740324003974453,Downregulated,0.8922621993038361,11/59,13.44%
Cell-Cell Adhesion Mediated by Cadherin (GO:0044331),GO_Biological_Process_2025,-0.8758563866642378,Downregulated,0.8886333375360905,7/18,21.87%
Negative Regulation of Double-Strand Break Repair via Homologous Recombination (GO:2000042),GO_Biological_Process_2025,-0.8760083076068229,Downregulated,0.8889897626161006,10/20,36.81%
Regulation of mRNA Stability (GO:0043488),GO_Biological_Process_2025,-0.8788481105831186,Downregulated,0.8829000219964757,19/70,22.07%
SREBF And miR33 In Cholesterol And Lipid Homeostasis WP2011,WikiPathways_2024_Human,-0.8823778488043054,Downregulated,0.8751612440265802,7/16,29.77%
Glial Cell Development (GO:0021782),GO_Biological_Process_2025,-0.8835806072750911,Downregulated,0.872950584421427,5/22,9.07%
Ventricular Septum Morphogenesis (GO:0060412),GO_Biological_Process_2025,-0.8865943729501488,Downregulated,0.8664570629809932,11/27,25.63%
Diseases Of Mitotic Cell Cycle R-HSA-9675126,Reactome_2022,-0.8869932697314696,Downregulated,0.866148585407724,8/36,21.21%
Leucine Isoleucine And Valine Metabolism WP4686,WikiPathways_2024_Human,-0.8880124053170922,Downregulated,0.864300051227751,2/24,7.31%
Estrogen-dependent Gene Expression R-HSA-9018519,Reactome_2022,-0.8880593802723921,Downregulated,0.8649024130527497,38/90,34.96%
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,Reactome_2022,-0.8881753978993598,Downregulated,0.8652939447044671,19/47,30.94%
Positive Regulation of Morphogenesis of an Epithelium (GO:1905332),GO_Biological_Process_2025,-0.8888014254761327,Downregulated,0.8644527391159496,7/22,15.99%
Coated Vesicle Membrane (GO:0030662),GO_Cellular_Component_2025,-0.8892299118338535,Downregulated,0.864087517895496,4/33,6.96%
Chaperone-Mediated Protein Complex Assembly (GO:0051131),GO_Biological_Process_2025,-0.8896933082106172,Downregulated,0.8636485081756156,21/21,73.37%
Cul3-RING Ubiquitin Ligase Complex (GO:0031463),GO_Cellular_Component_2025,-0.8900346970186401,Downregulated,0.8635283455947483,20/51,29.30%
Positive Regulation of Neurogenesis (GO:0050769),GO_Biological_Process_2025,-0.8907190224125271,Downregulated,0.8625540367368145,24/55,30.94%
HS-GAG Biosynthesis R-HSA-2022928,Reactome_2022,-0.8913458634290415,Downregulated,0.8616893950724942,5/25,8.53%
Mitophagy (GO:0000423),GO_Biological_Process_2025,-0.891623983464544,Downregulated,0.8616932099770109,21/45,33.35%
Branched-Chain Amino Acid Metabolic Process (GO:0009081),GO_Biological_Process_2025,-0.8917277775292154,Downregulated,0.8621444406837645,3/16,17.58%
Negative Regulation of DNA Binding (GO:0043392),GO_Biological_Process_2025,-0.8918219899697329,Downregulated,0.8626279357868375,9/21,27.59%
Embryo Development Ending in Birth or Egg Hatching (GO:0009792),GO_Biological_Process_2025,-0.8924150800346928,Downregulated,0.8618955993329559,6/15,20.83%
Negative Regulation of Cold-Induced Thermogenesis (GO:0120163),GO_Biological_Process_2025,-0.8926449150195103,Downregulated,0.8620437044206812,14/39,23.78%
Late Phase Of HIV Life Cycle R-HSA-162599,Reactome_2022,-0.8928104183334497,Downregulated,0.8623484341894778,43/124,30.51%
MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,Reactome_2022,-0.8932022538445343,Downregulated,0.8620365489978192,15/26,34.00%
Negative Regulation of DNA Recombination (GO:0045910),GO_Biological_Process_2025,-0.8933590151982873,Downregulated,0.8623580081225347,14/34,36.81%
tRNA Modification In Nucleus And Cytosol R-HSA-6782315,Reactome_2022,-0.8951924018144971,Downregulated,0.8584521306745161,18/41,37.98%
Regulation of Androgen Receptor Signaling Pathway (GO:0060765),GO_Biological_Process_2025,-0.8978125063737462,Downregulated,0.8524952418929992,6/22,16.18%
Stress Granule Assembly (GO:0034063),GO_Biological_Process_2025,-0.8978843859706342,Downregulated,0.8530284634288612,13/23,32.05%
Signaling By FGFR1 R-HSA-5654736,Reactome_2022,-0.8979161822656854,Downregulated,0.853679011896188,11/44,16.81%
Regulation of Sodium Ion Transport (GO:0002028),GO_Biological_Process_2025,-0.8980932457002566,Downregulated,0.8539394562136495,9/31,15.23%
Spindle Microtubule (GO:0005876),GO_Cellular_Component_2025,-0.8986209068769175,Downregulated,0.8533545131813716,14/57,17.51%
Regulation of Cellular Response to Stress (GO:0080135),GO_Biological_Process_2025,-0.8992762014549075,Downregulated,0.8524412548239941,26/102,22.70%
Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),GO_Cellular_Component_2025,-0.8993265526880796,Downregulated,0.8530191315385411,6/42,6.96%
"RNA Exonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016896)",GO_Molecular_Function_2025,-0.9007686551765236,Downregulated,0.8500876840562066,6/29,22.28%
Mammalian Disorder Of Sexual Development WP4842,WikiPathways_2024_Human,-0.9014268179669918,Downregulated,0.8490908620480949,5/22,11.86%
Positive Regulation of Endothelial Cell Proliferation (GO:0001938),GO_Biological_Process_2025,-0.9015127800612484,Downregulated,0.8495928588738992,12/62,10.29%
Processing Of Intronless Pre-mRNAs R-HSA-77595,Reactome_2022,-0.9017915484457842,Downregulated,0.8495759889845463,9/16,34.84%
Antibacterial Humoral Response (GO:0019731),GO_Biological_Process_2025,-0.9019790609217476,Downregulated,0.8497879844170367,5/15,14.52%
Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0016339),GO_Biological_Process_2025,-0.9020367177115424,Downregulated,0.8503583302351165,7/17,21.87%
Heterophilic Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0007157),GO_Biological_Process_2025,-0.9023346346235428,Downregulated,0.8502557712953476,8/28,15.88%
Regulation of DNA Recombination (GO:0000018),GO_Biological_Process_2025,-0.9028378113593798,Downregulated,0.8496694304916219,6/30,24.16%
Phosphatidylserine Metabolic Process (GO:0006658),GO_Biological_Process_2025,-0.9039552522669528,Downregulated,0.8475765567026055,3/18,10.86%
CTLA4 Inhibitory Signaling R-HSA-389513,Reactome_2022,-0.9050310516292408,Downregulated,0.8454727597172482,7/15,27.50%
Ferrous Iron Binding (GO:0008198),GO_Molecular_Function_2025,-0.9056137680170936,Downregulated,0.84464263963308,11/22,32.13%
MHC Class II Antigen Presentation R-HSA-2132295,Reactome_2022,-0.905691841854568,Downregulated,0.8451686266524836,24/77,21.70%
Senescence Associated Secretory Phenotype SASP WP3391,WikiPathways_2024_Human,-0.9060940813724738,Downregulated,0.8447828537667592,19/54,27.60%
Nuclear Estrogen Receptor Binding (GO:0030331),GO_Molecular_Function_2025,-0.906973825093312,Downregulated,0.8431490673283405,8/32,19.20%
Determination of Heart Left/Right Asymmetry (GO:0061371),GO_Biological_Process_2025,-0.9072231139695484,Downregulated,0.8432333404867536,12/38,20.82%
RHO GTPases Activate PKNs R-HSA-5625740,Reactome_2022,-0.9081354919666582,Downregulated,0.8415963238555282,11/28,21.88%
Ribosome Binding (GO:0043022),GO_Molecular_Function_2025,-0.9085904929749512,Downregulated,0.8410860752091489,35/86,38.02%
Chromosome Condensation (GO:0030261),GO_Biological_Process_2025,-0.9086083993280498,Downregulated,0.8417576997658005,10/25,35.73%
Aerobic Respiration (GO:0009060),GO_Biological_Process_2025,-0.9096742085451328,Downregulated,0.8397375900518824,38/75,40.59%
rRNA Modification (GO:0000154),GO_Biological_Process_2025,-0.910663428819248,Downregulated,0.83788355018478,18/18,71.38%
Ubiquitin-Protein Transferase Activity (GO:0004842),GO_Molecular_Function_2025,-0.9114444766288686,Downregulated,0.8365809917611048,103/298,31.84%
SARS-CoV-2 Infection R-HSA-9694516,Reactome_2022,-0.9114725828596124,Downregulated,0.8372194522344057,68/248,23.89%
Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,Reactome_2022,-0.911614578353934,Downregulated,0.8375982904344563,14/25,37.42%
DAP12 Interactions R-HSA-2172127,Reactome_2022,-0.9118516699070172,Downregulated,0.8376584917917227,8/26,16.81%
Peptidyl-Tyrosine Dephosphorylation (GO:0035335),GO_Biological_Process_2025,-0.9122808147118622,Downregulated,0.8372015073083453,3/15,8.10%
Protein Kinase Inhibitor Activity (GO:0004860),GO_Molecular_Function_2025,-0.9128595776223966,Downregulated,0.8364097285284281,14/53,21.19%
Steroid Hormone Biosynthetic Process (GO:0120178),GO_Biological_Process_2025,-0.9130288188211564,Downregulated,0.836671325368341,5/17,16.81%
Positive Regulation of DNA Biosynthetic Process (GO:2000573),GO_Biological_Process_2025,-0.9131492757832927,Downregulated,0.837068038470551,11/37,26.78%
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,Reactome_2022,-0.915660728676626,Downregulated,0.8311966364791649,29/58,40.58%
Positive Regulation of DNA Binding (GO:0043388),GO_Biological_Process_2025,-0.9157356517349377,Downregulated,0.8316949331248565,8/23,18.02%
AURKA Activation By TPX2 R-HSA-8854518,Reactome_2022,-0.9164214812809772,Downregulated,0.8305655054924846,13/61,22.07%
Kinase Inhibitor Activity (GO:0019210),GO_Molecular_Function_2025,-0.9166603813065338,Downregulated,0.8306259875986685,10/36,21.31%
Thyroid cancer,KEGG_2021_Human,-0.9180297684130576,Downregulated,0.8276464668014873,11/35,15.99%
tRNA Processing R-HSA-72306,Reactome_2022,-0.9183603515214124,Downregulated,0.8274514868800246,56/100,44.39%
Nucleotide Salvage R-HSA-8956321,Reactome_2022,-0.9191809335787648,Downregulated,0.8259257950292161,9/21,29.26%
Selective Autophagy R-HSA-9663891,Reactome_2022,-0.9198873238367308,Downregulated,0.824731841818059,26/57,31.31%
Cardiac Muscle Cell Action Potential (GO:0086001),GO_Biological_Process_2025,-0.9214044126923028,Downregulated,0.8214091479275822,7/25,13.76%
Fatty acid biosynthesis,KEGG_2021_Human,-0.922002760216023,Downregulated,0.8204817656372917,9/17,35.92%
Dopaminergic Neuron Differentiation (GO:0071542),GO_Biological_Process_2025,-0.9222215555670172,Downregulated,0.8206023424735402,8/24,23.73%
Protein Localization to Cilium (GO:0061512),GO_Biological_Process_2025,-0.9235616745537278,Downregulated,0.8176951457028657,15/40,25.88%
"DNA Binding, Bending (GO:0008301)",GO_Molecular_Function_2025,-0.9236479761285372,Downregulated,0.8181594738966483,4/15,10.38%
HDAC6 Interactions In The Central Nervous System WP5426,WikiPathways_2024_Human,-0.9240061317754166,Downregulated,0.8178474668961495,32/98,25.81%
Maturation of LSU-rRNA (GO:0000470),GO_Biological_Process_2025,-0.9247612160542515,Downregulated,0.8165563110681512,20/21,64.71%
Pantothenate and CoA biosynthesis,KEGG_2021_Human,-0.9256493315007313,Downregulated,0.8149449222398617,3/15,10.08%
Prader Willi And Angelman Syndrome WP3998,WikiPathways_2024_Human,-0.9288970014099874,Downregulated,0.8070440923987607,9/89,5.60%
Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175),GO_Molecular_Function_2025,-0.9300252239931012,Downregulated,0.8045348405000625,11/34,22.70%
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),GO_Biological_Process_2025,-0.9304894674587324,Downregulated,0.8039784397861728,13/40,22.95%
Intracellular Zinc Ion Homeostasis (GO:0006882),GO_Biological_Process_2025,-0.9310269744632504,Downregulated,0.803193020997367,14/28,24.31%
Intraflagellar Transport Proteins Binding To Dynein WP4532,WikiPathways_2024_Human,-0.9323060614630506,Downregulated,0.8005171982759606,14/24,39.84%
Endoplasmic Reticulum Tubular Network Organization (GO:0071786),GO_Biological_Process_2025,-0.9323626417184052,Downregulated,0.8010614620004443,5/16,16.43%
Ubiquitin mediated proteolysis,KEGG_2021_Human,-0.9324155782047178,Downregulated,0.801616908619885,40/122,31.07%
Mitotic Cell Cycle Phase Transition (GO:0044772),GO_Biological_Process_2025,-0.932421853884554,Downregulated,0.8022928674153118,21/100,20.69%
Voltage-Gated Monoatomic Ion Channel Activity (GO:0005244),GO_Molecular_Function_2025,-0.9326367520995256,Downregulated,0.8024324270532962,7/24,15.09%
Dendritic Spine Organization (GO:0097061),GO_Biological_Process_2025,-0.9327072745243186,Downregulated,0.8029614337222375,8/23,16.23%
Protein Modification by Small Protein Conjugation (GO:0032446),GO_Biological_Process_2025,-0.9329576517151574,Downregulated,0.8030153488556685,89/261,31.07%
Regulation of Cytoplasmic Translation (GO:2000765),GO_Biological_Process_2025,-0.933240569917006,Downregulated,0.8029399683384449,8/23,17.51%
ESR-mediated Signaling R-HSA-8939211,Reactome_2022,-0.9333437601393104,Downregulated,0.8033473035857372,35/152,17.96%
Protein K48-linked Deubiquitination (GO:0071108),GO_Biological_Process_2025,-0.933448364402312,Downregulated,0.8037673676824854,5/17,19.57%
Cilium Organization (GO:0044782),GO_Biological_Process_2025,-0.9337135505678128,Downregulated,0.803743135651004,55/191,25.25%
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,Reactome_2022,-0.9337308811914076,Downregulated,0.8044050485691874,10/30,18.45%
Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,Reactome_2022,-0.9345134062419944,Downregulated,0.8029965677801988,14/41,20.63%
Ribosomal Small Subunit Binding (GO:0043024),GO_Molecular_Function_2025,-0.9346568365417526,Downregulated,0.8033213212928316,8/19,37.01%
Transcriptional Regulation By Small RNAs R-HSA-5578749,Reactome_2022,-0.9353345707376824,Downregulated,0.8022103080627493,16/48,30.45%
Protein Localization to Chromosome (GO:0034502),GO_Biological_Process_2025,-0.9362938712325566,Downregulated,0.8002542870768968,15/40,32.73%
Autophagy of Mitochondrion (GO:0000422),GO_Biological_Process_2025,-0.9366672544694086,Downregulated,0.7998865574117742,25/57,33.35%
ER to Golgi Transport Vesicle Membrane (GO:0012507),GO_Cellular_Component_2025,-0.93714159679294,Downregulated,0.7993306014296964,6/35,11.48%
DNA Replication WP466,WikiPathways_2024_Human,-0.9373261932488216,Downregulated,0.7995748256266195,23/40,43.96%
DNA Polymerase Binding (GO:0070182),GO_Molecular_Function_2025,-0.937484370464422,Downregulated,0.7998671071359896,6/19,28.23%
tRNA Processing (GO:0008033),GO_Biological_Process_2025,-0.9376465362205192,Downregulated,0.8001339028818362,16/48,29.17%
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,Reactome_2022,-0.9385084413923124,Downregulated,0.7984823185523243,14/32,30.50%
RNA Polymerase Binding (GO:0070063),GO_Molecular_Function_2025,-0.9389882103310568,Downregulated,0.797846261350509,4/15,15.25%
Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex R-HSA-141430,Reactome_2022,-0.9395681345392162,Downregulated,0.7970092076922052,3/20,14.38%
Modulation by Host of Viral Genome Replication (GO:0044827),GO_Biological_Process_2025,-0.9399926546384184,Downregulated,0.7966046909303295,2/19,2.85%
Cholesterol Biosynthesis R-HSA-191273,Reactome_2022,-0.9410760973930168,Downregulated,0.7943007950858614,14/26,31.85%
Oligodendrocyte Differentiation (GO:0048709),GO_Biological_Process_2025,-0.94114455019476,Downregulated,0.7948150150191441,3/19,5.07%
Fanconi Anemia Pathway R-HSA-6783310,Reactome_2022,-0.9411996409683122,Downregulated,0.7953676474400562,32/32,74.63%
Telomeric DNA Binding (GO:0042162),GO_Molecular_Function_2025,-0.9424192582693554,Downregulated,0.7927483929577446,9/33,23.40%
Negative Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),GO_Biological_Process_2025,-0.9439947043771758,Downregulated,0.7890761115748595,5/25,10.73%
Anterior/Posterior Pattern Specification (GO:0009952),GO_Biological_Process_2025,-0.9440649765426872,Downregulated,0.7895700247913443,13/47,19.32%
Regulation of Signal Transduction by P53 Class Mediator (GO:1901796),GO_Biological_Process_2025,-0.9440944864310716,Downregulated,0.7901855949563278,11/50,17.53%
SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,Reactome_2022,-0.945365923290532,Downregulated,0.7873211258961794,20/60,30.45%
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234),GO_Biological_Process_2025,-0.9453723538191062,Downregulated,0.7880076824301522,11/62,8.74%
