name,stat
SULT1A4,5.497720393263462
UAP1L1,5.496971479453903
SHROOM3,5.496645988874874
SLC35A2,5.494629793998686
EYA2,5.491031898823994
PDLIM1,5.489527562565675
LSR,5.483365556592498
CASP6,5.481860430505906
PRKAA2,5.477617031313315
PSMD2,5.477346484137653
EDNRB,5.476283712768852
FBLN1,5.475312787866575
LAMB4,5.473379708388117
DENND4C,5.470105721512255
FBLN2,5.468168926007563
ASNS,5.466035773187064
SHISA2,5.463754489365629
SPTB,5.463182421346327
FLOT2,5.455453502748225
ADAMTS17,5.453933828121138
PGAP6,5.453175046816839
ITGA4,5.44975377856047
GDPD3,5.449397183308806
ADGRF1,5.441597867932924
SYNE3,5.441588823608325
HPS1,5.433225307334265
ARPC1B,5.432480229257139
TMEM168,5.428770227194971
ARHGAP31,5.428327467441676
ASPN,5.426823568547419
STXBP2,5.419139666144867
CASP10,5.4177459634017975
CDC42SE1,5.415685105899848
DOCK1,5.41127857930689
CSTA,5.411246282360095
OTOL1,5.404704055040687
COL6A3,5.400789515208742
OMP,5.396662028163608
VWA2,5.393223881984761
ABL1,5.389404364165827
RPE65,5.38839885255442
P2RX1,5.386931454240757
DYSF,5.382319062802079
ANO5,5.379940980885096
LOXL2,5.368561987788666
CLIC3,5.368463672834446
ITGA6,5.361783132573618
CCKAR,5.361652506990562
FAM234A,5.361324417036114
EVA1B,5.361261515684463
ST14,5.356968314110773
C1QTNF6,5.356937339129573
LZTS2,5.346056740936779
ACVRL1,5.344750754438691
FAM110A,5.3441470906747455
ADAM32,5.34231062934151
ADAM2,5.34231062934151
ADAM30,5.34231062934151
ADAM7,5.34231062934151
ADAM10,5.34231062934151
ADAM18,5.34231062934151
ADAM20,5.34231062934151
ADAMDEC1,5.34231062934151
POMC,5.339572877451651
SLC35C2,5.3338110132733725
HRG,5.333590890180172
FETUB,5.333590890180172
SPECC1L,5.330785600682743
CDYL,5.321372129262496
CDY2B,5.321372129262496
CDY2A,5.321372129262496
CDY1B,5.321372129262496
CDY1,5.321372129262496
ITGA8,5.318168991112183
ZNF185,5.316726010207041
PDIA4,5.315531624196693
RHOV,5.313498772948042
ROCK1,5.312901765001177
SH3D19,5.311328492301214
COL1A1,5.302244972806852
CYP17A1,5.298018317299603
ATP1A1,5.296604917223676
B3GNT5,5.293788045266444
TMEM54,5.293039252006484
RAB11FIP1,5.286739073647419
SLC41A2,5.28595659524998
DISC1,5.285782716823149
LAMB1,5.285168722820539
PKP3,5.283538363322344
EXOC3L4,5.2795027592145
DNASE1L1,5.278584872375042
RNF213,5.27522767936442
NADK,5.272523499577549
IPPK,5.272379393885283
BCL6,5.271061492260875
ARHGEF19,5.266589743973549
CERT1,5.265350943694151
BACH1,5.2644473964497225
NET1,5.263895576923711
S100A11,5.255966344252919
TSPAN33,5.248078036135498
IKZF2,5.24759044056484
LONRF1,5.244890080824422
MFSD10,5.244457513543828
KDR,5.243849162337209
ITPR2,5.243589962290695
PALM3,5.239859347883988
SGCG,5.239205069946874
PLA2G4B,5.235937175055385
